DANE,Department,Deparment_DANE,Year,Month,Deparment_Month,Year_month,Period,DANE_period,DANE_Department_Month,DANE_year,DANE_Year_Month,MPI,altitude,forest,deforest,fire,HFP,mining,Total_pob,coca,temperature,rainfall,vector,cases,sir,excess
25436,25,2525436,2021,11,2511,2021-11,179,25436011,254362511,254362021,25436-2021-11,35.5,1400,9.446502873,0,0.230402509,6.932794238,0.161290323,4048,0,13.5399414,2.929229,1.219512195,0,0,0
25436,25,2525436,2021,12,2512,2021-12,180,25436012,254362512,254362021,25436-2021-12,35.5,1400,9.446502873,0,0.230402509,6.932794238,0.161290323,4048,0,13.8854004,1.946226,1.219512195,0,0,0
15022,15,1515022,2021,1,151,2021-1,169,15022001,15022151,150222021,15022-2021-1,37.5,1300,23.57405492,0,0.436556573,6.662422909,0.274725275,1820,0,15.3910156,1.012734,2.150537634,0,0,0
15022,15,1515022,2021,2,152,2021-2,170,15022002,15022152,150222021,15022-2021-2,37.5,1300,23.57405492,0,0.436556573,6.662422909,0.274725275,1820,0,15.9640137,4.792161,2.150537634,0,0,0
15022,15,1515022,2021,3,153,2021-3,171,15022003,15022153,150222021,15022-2021-3,37.5,1300,23.57405492,0,0.436556573,6.662422909,0.274725275,1820,0,15.2125488,5.549835,2.150537634,0,0,0
15022,15,1515022,2021,4,154,2021-4,172,15022004,15022154,150222021,15022-2021-4,37.5,1300,23.57405492,0,0.436556573,6.662422909,0.274725275,1820,0,15.5580078,5.514197,2.150537634,0,0,0
15022,15,1515022,2021,5,155,2021-5,173,15022005,15022155,150222021,15022-2021-5,37.5,1300,23.57405492,0,0.436556573,6.662422909,0.274725275,1820,0,15.4205566,9.088636,2.150537634,0,0,0
15022,15,1515022,2021,6,156,2021-6,174,15022006,15022156,150222021,15022-2021-6,37.5,1300,23.57405492,0,0.436556573,6.662422909,0.274725275,1820,0,15.1727539,3.479949,2.150537634,0,0,0
15022,15,1515022,2021,7,157,2021-7,175,15022007,15022157,150222021,15022-2021-7,37.5,1300,23.57405492,0,0.436556573,6.662422909,0.274725275,1820,0,14.5238281,4.232939,2.150537634,0,0,0
15022,15,1515022,2021,8,158,2021-8,176,15022008,15022158,150222021,15022-2021-8,37.5,1300,23.57405492,0,0.436556573,6.662422909,0.274725275,1820,0,14.9901367,3.115998,2.150537634,0,0,0
15022,15,1515022,2021,9,159,2021-9,177,15022009,15022159,150222021,15022-2021-9,37.5,1300,23.57405492,0,0.436556573,6.662422909,0.274725275,1820,0,15.2171875,2.447357,2.150537634,0,0,0
15022,15,1515022,2021,10,1510,2021-10,178,15022010,150221510,150222021,15022-2021-10,37.5,1300,23.57405492,0,0.436556573,6.662422909,0.274725275,1820,0,15.8436523,3.873558,2.150537634,0,0,0
15022,15,1515022,2021,11,1511,2021-11,179,15022011,150221511,150222021,15022-2021-11,37.5,1300,23.57405492,0,0.436556573,6.662422909,0.274725275,1820,0,15.7293945,2.456944,2.150537634,0,0,0
15022,15,1515022,2021,12,1512,2021-12,180,15022012,150221512,150222021,15022-2021-12,37.5,1300,23.57405492,0,0.436556573,6.662422909,0.274725275,1820,0,16.1979004,1.456328,2.150537634,0,0,0
15673,15,1515673,2021,1,151,2021-1,169,15673001,15673151,156732021,15673-2021-1,45.8,1300,15.78871113,0,0.205048197,4.839676299,0.142045455,3153,0,13.0091797,2.484149,0,0,0,0
15673,15,1515673,2021,2,152,2021-2,170,15673002,15673152,156732021,15673-2021-2,45.8,1300,15.78871113,0,0.205048197,4.839676299,0.142045455,3153,0,13.4608398,9.447718,0,0,0,0
15673,15,1515673,2021,3,153,2021-3,171,15673003,15673153,156732021,15673-2021-3,45.8,1300,15.78871113,0,0.205048197,4.839676299,0.142045455,3153,0,12.7611328,10.552002,0,0,0,0
15673,15,1515673,2021,4,154,2021-4,172,15673004,15673154,156732021,15673-2021-4,45.8,1300,15.78871113,0,0.205048197,4.839676299,0.142045455,3153,0,13.3490234,6.265048,0,0,0,0
15673,15,1515673,2021,5,155,2021-5,173,15673005,15673155,156732021,15673-2021-5,45.8,1300,15.78871113,0,0.205048197,4.839676299,0.142045455,3153,0,13.2918945,10.874962,0,0,0,0
15673,15,1515673,2021,6,156,2021-6,174,15673006,15673156,156732021,15673-2021-6,45.8,1300,15.78871113,0,0.205048197,4.839676299,0.142045455,3153,0,12.9706055,6.066757,0,0,0,0
15673,15,1515673,2021,7,157,2021-7,175,15673007,15673157,156732021,15673-2021-7,45.8,1300,15.78871113,0,0.205048197,4.839676299,0.142045455,3153,0,13.0384766,5.43623,0,0,0,0
15673,15,1515673,2021,8,158,2021-8,176,15673008,15673158,156732021,15673-2021-8,45.8,1300,15.78871113,0,0.205048197,4.839676299,0.142045455,3153,0,13.1246582,5.491284,0,0,0,0
15673,15,1515673,2021,9,159,2021-9,177,15673009,15673159,156732021,15673-2021-9,45.8,1300,15.78871113,0,0.205048197,4.839676299,0.142045455,3153,0,13.2342773,4.227666,0,0,0,0
15673,15,1515673,2021,10,1510,2021-10,178,15673010,156731510,156732021,15673-2021-10,45.8,1300,15.78871113,0,0.205048197,4.839676299,0.142045455,3153,0,13.5077148,6.253091,0,0,0,0
15673,15,1515673,2021,11,1511,2021-11,179,15673011,156731511,156732021,15673-2021-11,45.8,1300,15.78871113,0,0.205048197,4.839676299,0.142045455,3153,0,13.1192871,3.60582,0,0,0,0
15673,15,1515673,2021,12,1512,2021-12,180,15673012,156731512,156732021,15673-2021-12,45.8,1300,15.78871113,0,0.205048197,4.839676299,0.142045455,3153,0,13.3114258,3.405542,0,0,0,0
15778,15,1515778,2021,1,151,2021-1,169,15778001,15778151,157782021,15778-2021-1,47.4,1300,0.64207836,0,0.64207836,10.93846498,0.390625,4252,0,24.0111023,6.743598,2.857142857,0,0,0
15778,15,1515778,2021,2,152,2021-2,170,15778002,15778152,157782021,15778-2021-2,47.4,1300,0.64207836,0,0.64207836,10.93846498,0.390625,4252,0,25.0247742,6.135162,2.857142857,0,0,0
15778,15,1515778,2021,3,153,2021-3,171,15778003,15778153,157782021,15778-2021-3,47.4,1300,0.64207836,0,0.64207836,10.93846498,0.390625,4252,0,24.1314941,9.145391,2.857142857,0,0,0
15778,15,1515778,2021,4,154,2021-4,172,15778004,15778154,157782021,15778-2021-4,47.4,1300,0.64207836,0,0.64207836,10.93846498,0.390625,4252,0,24.0777222,10.840692,2.857142857,0,0,0
15778,15,1515778,2021,5,155,2021-5,173,15778005,15778155,157782021,15778-2021-5,47.4,1300,0.64207836,0,0.64207836,10.93846498,0.390625,4252,0,23.6496826,11.162631,2.857142857,0,0,0
15778,15,1515778,2021,6,156,2021-6,174,15778006,15778156,157782021,15778-2021-6,47.4,1300,0.64207836,0,0.64207836,10.93846498,0.390625,4252,0,23.3475281,10.228964,2.857142857,0,0,0
15778,15,1515778,2021,7,157,2021-7,175,15778007,15778157,157782021,15778-2021-7,47.4,1300,0.64207836,0,0.64207836,10.93846498,0.390625,4252,0,23.1244751,8.144042,2.857142857,0,0,0
15778,15,1515778,2021,8,158,2021-8,176,15778008,15778158,157782021,15778-2021-8,47.4,1300,0.64207836,0,0.64207836,10.93846498,0.390625,4252,0,23.7947021,7.595265,2.857142857,0,0,0
15778,15,1515778,2021,9,159,2021-9,177,15778009,15778159,157782021,15778-2021-9,47.4,1300,0.64207836,0,0.64207836,10.93846498,0.390625,4252,0,24.1868835,7.645104,2.857142857,0,0,0
15778,15,1515778,2021,10,1510,2021-10,178,15778010,157781510,157782021,15778-2021-10,47.4,1300,0.64207836,0,0.64207836,10.93846498,0.390625,4252,0,24.4262329,8.498317,2.857142857,0,0,0
15778,15,1515778,2021,11,1511,2021-11,179,15778011,157781511,157782021,15778-2021-11,47.4,1300,0.64207836,0,0.64207836,10.93846498,0.390625,4252,0,24.1774536,7.155437,2.857142857,0,0,0
15778,15,1515778,2021,12,1512,2021-12,180,15778012,157781512,157782021,15778-2021-12,47.4,1300,0.64207836,0,0.64207836,10.93846498,0.390625,4252,0,24.5025879,6.14906,2.857142857,0,0,0
68425,68,6868425,2021,1,681,2021-1,169,68425001,68425681,684252021,68425-2021-1,50.3,1300,20.89798227,0,0.237477071,5.724831204,0.161290323,2127,0,16.2308594,1.895554,0,0,0,0
68425,68,6868425,2021,2,682,2021-2,170,68425002,68425682,684252021,68425-2021-2,50.3,1300,20.89798227,0,0.237477071,5.724831204,0.161290323,2127,0,16.8248535,6.025534,0,0,0,0
68425,68,6868425,2021,3,683,2021-3,171,68425003,68425683,684252021,68425-2021-3,50.3,1300,20.89798227,0,0.237477071,5.724831204,0.161290323,2127,0,15.7833496,8.074587,0,0,0,0
68425,68,6868425,2021,4,684,2021-4,172,68425004,68425684,684252021,68425-2021-4,50.3,1300,20.89798227,0,0.237477071,5.724831204,0.161290323,2127,0,16.4896484,6.020233,0,0,0,0
68425,68,6868425,2021,5,685,2021-5,173,68425005,68425685,684252021,68425-2021-5,50.3,1300,20.89798227,0,0.237477071,5.724831204,0.161290323,2127,0,16.2213379,9.487235,0,0,0,0
68425,68,6868425,2021,6,686,2021-6,174,68425006,68425686,684252021,68425-2021-6,50.3,1300,20.89798227,0,0.237477071,5.724831204,0.161290323,2127,0,15.8670898,6.440601,0,0,0,0
68425,68,6868425,2021,7,687,2021-7,175,68425007,68425687,684252021,68425-2021-7,50.3,1300,20.89798227,0,0.237477071,5.724831204,0.161290323,2127,0,16.2186523,6.045189,0,0,0,0
68425,68,6868425,2021,8,688,2021-8,176,68425008,68425688,684252021,68425-2021-8,50.3,1300,20.89798227,0,0.237477071,5.724831204,0.161290323,2127,0,16.2147461,6.544293,0,0,0,0
68425,68,6868425,2021,9,689,2021-9,177,68425009,68425689,684252021,68425-2021-9,50.3,1300,20.89798227,0,0.237477071,5.724831204,0.161290323,2127,0,16.19375,5.188381,0,0,0,0
68425,68,6868425,2021,10,6810,2021-10,178,68425010,684256810,684252021,68425-2021-10,50.3,1300,20.89798227,0,0.237477071,5.724831204,0.161290323,2127,0,16.2225586,6.287322,0,0,0,0
68425,68,6868425,2021,11,6811,2021-11,179,68425011,684256811,684252021,68425-2021-11,50.3,1300,20.89798227,0,0.237477071,5.724831204,0.161290323,2127,0,15.6576172,3.177951,0,0,0,0
68425,68,6868425,2021,12,6812,2021-12,180,68425012,684256812,684252021,68425-2021-12,50.3,1300,20.89798227,0,0.237477071,5.724831204,0.161290323,2127,0,16.0504395,2.472647,0,0,0,0
15097,15,1515097,2021,1,151,2021-1,169,15097001,15097151,150972021,15097-2021-1,48.1,1200,1.359494802,0,0.16993685,5.656542702,0.120772947,4831,0,13.7933594,1.465983,0,0,0,0
15097,15,1515097,2021,2,152,2021-2,170,15097002,15097152,150972021,15097-2021-2,48.1,1200,1.359494802,0,0.16993685,5.656542702,0.120772947,4831,0,14.0719238,9.652313,0,0,0,0
15097,15,1515097,2021,3,153,2021-3,171,15097003,15097153,150972021,15097-2021-3,48.1,1200,1.359494802,0,0.16993685,5.656542702,0.120772947,4831,0,13.422998,9.595485,0,0,0,0
15097,15,1515097,2021,4,154,2021-4,172,15097004,15097154,150972021,15097-2021-4,48.1,1200,1.359494802,0,0.16993685,5.656542702,0.120772947,4831,0,14.0072266,4.194573,0,0,0,0
15097,15,1515097,2021,5,155,2021-5,173,15097005,15097155,150972021,15097-2021-5,48.1,1200,1.359494802,0,0.16993685,5.656542702,0.120772947,4831,0,13.9322754,9.224706,0,0,0,0
15097,15,1515097,2021,6,156,2021-6,174,15097006,15097156,150972021,15097-2021-6,48.1,1200,1.359494802,0,0.16993685,5.656542702,0.120772947,4831,0,13.6493164,3.96867,0,0,0,0
15097,15,1515097,2021,7,157,2021-7,175,15097007,15097157,150972021,15097-2021-7,48.1,1200,1.359494802,0,0.16993685,5.656542702,0.120772947,4831,0,13.721582,2.375219,0,0,0,0
15097,15,1515097,2021,8,158,2021-8,176,15097008,15097158,150972021,15097-2021-8,48.1,1200,1.359494802,0,0.16993685,5.656542702,0.120772947,4831,0,13.7445313,2.736704,0,0,0,0
15097,15,1515097,2021,9,159,2021-9,177,15097009,15097159,150972021,15097-2021-9,48.1,1200,1.359494802,0,0.16993685,5.656542702,0.120772947,4831,0,13.9989258,1.856019,0,0,0,0
15097,15,1515097,2021,10,1510,2021-10,178,15097010,150971510,150972021,15097-2021-10,48.1,1200,1.359494802,0,0.16993685,5.656542702,0.120772947,4831,0,14.2669922,4.569889,0,0,0,0
15097,15,1515097,2021,11,1511,2021-11,179,15097011,150971511,150972021,15097-2021-11,48.1,1200,1.359494802,0,0.16993685,5.656542702,0.120772947,4831,0,14.0077148,2.906601,0,0,0,0
15097,15,1515097,2021,12,1512,2021-12,180,15097012,150971512,150972021,15097-2021-12,48.1,1200,1.359494802,0,0.16993685,5.656542702,0.120772947,4831,0,14.1368652,3.156782,0,0,0,0
15810,15,1515810,2021,1,151,2021-1,169,15810001,15810151,158102021,15810-2021-1,41.6,1200,13.59732558,0,0.348649374,6.248894832,0.454545455,3313,0,24.0111023,6.743598,0,0,0,0
15810,15,1515810,2021,2,152,2021-2,170,15810002,15810152,158102021,15810-2021-2,41.6,1200,13.59732558,0,0.348649374,6.248894832,0.454545455,3313,0,25.0247742,6.135162,0,0,0,0
15810,15,1515810,2021,3,153,2021-3,171,15810003,15810153,158102021,15810-2021-3,41.6,1200,13.59732558,0,0.348649374,6.248894832,0.454545455,3313,0,24.1314941,9.145391,0,0,0,0
15810,15,1515810,2021,4,154,2021-4,172,15810004,15810154,158102021,15810-2021-4,41.6,1200,13.59732558,0,0.348649374,6.248894832,0.454545455,3313,0,24.0777222,10.840692,0,0,0,0
15810,15,1515810,2021,5,155,2021-5,173,15810005,15810155,158102021,15810-2021-5,41.6,1200,13.59732558,0,0.348649374,6.248894832,0.454545455,3313,0,23.6496826,11.162631,0,0,0,0
15810,15,1515810,2021,6,156,2021-6,174,15810006,15810156,158102021,15810-2021-6,41.6,1200,13.59732558,0,0.348649374,6.248894832,0.454545455,3313,0,23.3475281,10.228964,0,0,0,0
15810,15,1515810,2021,7,157,2021-7,175,15810007,15810157,158102021,15810-2021-7,41.6,1200,13.59732558,0,0.348649374,6.248894832,0.454545455,3313,0,23.1244751,8.144042,0,0,0,0
15810,15,1515810,2021,8,158,2021-8,176,15810008,15810158,158102021,15810-2021-8,41.6,1200,13.59732558,0,0.348649374,6.248894832,0.454545455,3313,0,23.7947021,7.595265,0,0,0,0
15810,15,1515810,2021,9,159,2021-9,177,15810009,15810159,158102021,15810-2021-9,41.6,1200,13.59732558,0,0.348649374,6.248894832,0.454545455,3313,0,24.1868835,7.645104,0,0,0,0
15810,15,1515810,2021,10,1510,2021-10,178,15810010,158101510,158102021,15810-2021-10,41.6,1200,13.59732558,0,0.348649374,6.248894832,0.454545455,3313,0,24.4262329,8.498317,0,0,0,0
15810,15,1515810,2021,11,1511,2021-11,179,15810011,158101511,158102021,15810-2021-11,41.6,1200,13.59732558,0,0.348649374,6.248894832,0.454545455,3313,0,24.1774536,7.155437,0,0,0,0
15810,15,1515810,2021,12,1512,2021-12,180,15810012,158101512,158102021,15810-2021-12,41.6,1200,13.59732558,0,0.348649374,6.248894832,0.454545455,3313,0,24.5025879,6.14906,0,0,0,0
52320,52,5252320,2021,1,521,2021-1,169,52320001,52320521,523202021,52320-2021-1,33.6,1200,0.207637477,0,0.207637477,6.637794459,0.14619883,11322,0,11.3866211,7.772311,0,0,0,0
52320,52,5252320,2021,2,522,2021-2,170,52320002,52320522,523202021,52320-2021-2,33.6,1200,0.207637477,0,0.207637477,6.637794459,0.14619883,11322,0,11.7242676,7.251545,0,0,0,0
52320,52,5252320,2021,3,523,2021-3,171,52320003,52320523,523202021,52320-2021-3,33.6,1200,0.207637477,0,0.207637477,6.637794459,0.14619883,11322,0,11.1739746,11.513164,0,0,0,0
52320,52,5252320,2021,4,524,2021-4,172,52320004,52320524,523202021,52320-2021-4,33.6,1200,0.207637477,0,0.207637477,6.637794459,0.14619883,11322,0,11.5980469,6.927527,0,0,0,0
52320,52,5252320,2021,5,525,2021-5,173,52320005,52320525,523202021,52320-2021-5,33.6,1200,0.207637477,0,0.207637477,6.637794459,0.14619883,11322,0,11.844873,7.714928,0,0,0,0
52320,52,5252320,2021,6,526,2021-6,174,52320006,52320526,523202021,52320-2021-6,33.6,1200,0.207637477,0,0.207637477,6.637794459,0.14619883,11322,0,11.096582,5.842543,0,0,0,0
52320,52,5252320,2021,7,527,2021-7,175,52320007,52320527,523202021,52320-2021-7,33.6,1200,0.207637477,0,0.207637477,6.637794459,0.14619883,11322,0,11.1917969,3.050309,0,0,0,0
52320,52,5252320,2021,8,528,2021-8,176,52320008,52320528,523202021,52320-2021-8,33.6,1200,0.207637477,0,0.207637477,6.637794459,0.14619883,11322,0,11.2523438,3.585698,0,0,0,0
52320,52,5252320,2021,9,529,2021-9,177,52320009,52320529,523202021,52320-2021-9,33.6,1200,0.207637477,0,0.207637477,6.637794459,0.14619883,11322,0,11.4369141,4.314949,0,0,0,0
52320,52,5252320,2021,10,5210,2021-10,178,52320010,523205210,523202021,52320-2021-10,33.6,1200,0.207637477,0,0.207637477,6.637794459,0.14619883,11322,0,11.7870117,9.044387,0,0,0,0
52320,52,5252320,2021,11,5211,2021-11,179,52320011,523205211,523202021,52320-2021-11,33.6,1200,0.207637477,0,0.207637477,6.637794459,0.14619883,11322,0,11.502832,8.633721,0,0,0,0
52320,52,5252320,2021,12,5212,2021-12,180,52320012,523205212,523202021,52320-2021-12,33.6,1200,0.207637477,0,0.207637477,6.637794459,0.14619883,11322,0,11.8321777,8.436614,0,0,0,0
68147,68,6868147,2021,1,681,2021-1,169,68147001,68147681,681472021,68147-2021-1,35.7,1100,0.313100108,0,0.313100108,6.61587887,0.614754098,5540,0,17.596582,3.897867,0.78125,0,0,0
68147,68,6868147,2021,2,682,2021-2,170,68147002,68147682,681472021,68147-2021-2,35.7,1100,0.313100108,0,0.313100108,6.61587887,0.614754098,5540,0,18.2257324,4.71634,0.78125,0,0,0
68147,68,6868147,2021,3,683,2021-3,171,68147003,68147683,681472021,68147-2021-3,35.7,1100,0.313100108,0,0.313100108,6.61587887,0.614754098,5540,0,17.1178223,10.120606,0.78125,0,0,0
68147,68,6868147,2021,4,684,2021-4,172,68147004,68147684,681472021,68147-2021-4,35.7,1100,0.313100108,0,0.313100108,6.61587887,0.614754098,5540,0,17.7313477,10.914497,0.78125,0,0,0
68147,68,6868147,2021,5,685,2021-5,173,68147005,68147685,681472021,68147-2021-5,35.7,1100,0.313100108,0,0.313100108,6.61587887,0.614754098,5540,0,17.4703613,14.931598,0.78125,0,0,0
68147,68,6868147,2021,6,686,2021-6,174,68147006,68147686,681472021,68147-2021-6,35.7,1100,0.313100108,0,0.313100108,6.61587887,0.614754098,5540,0,17.1307617,13.859151,0.78125,0,0,0
68147,68,6868147,2021,7,687,2021-7,175,68147007,68147687,681472021,68147-2021-7,35.7,1100,0.313100108,0,0.313100108,6.61587887,0.614754098,5540,0,17.7982422,13.96874,0.78125,0,0,0
68147,68,6868147,2021,8,688,2021-8,176,68147008,68147688,681472021,68147-2021-8,35.7,1100,0.313100108,0,0.313100108,6.61587887,0.614754098,5540,0,17.5375,16.225228,0.78125,0,0,0
68147,68,6868147,2021,9,689,2021-9,177,68147009,68147689,681472021,68147-2021-9,35.7,1100,0.313100108,0,0.313100108,6.61587887,0.614754098,5540,0,17.3939453,12.459804,0.78125,0,0,0
68147,68,6868147,2021,10,6810,2021-10,178,68147010,681476810,681472021,68147-2021-10,35.7,1100,0.313100108,0,0.313100108,6.61587887,0.614754098,5540,0,17.2660156,10.742613,0.78125,0,0,0
68147,68,6868147,2021,11,6811,2021-11,179,68147011,681476811,681472021,68147-2021-11,35.7,1100,0.313100108,0,0.313100108,6.61587887,0.614754098,5540,0,16.7118164,6.466906,0.78125,0,0,0
68147,68,6868147,2021,12,6812,2021-12,180,68147012,681476812,681472021,68147-2021-12,35.7,1100,0.313100108,0,0.313100108,6.61587887,0.614754098,5540,0,17.2853027,4.317783,0.78125,0,0,0
15090,15,1515090,2021,1,151,2021-1,169,15090001,15090151,150902021,15090-2021-1,40.5,1000,33.08248531,0,0.403444943,5.944080678,0.242718447,1593,0,16.0226074,3.942396,8.181818182,0,0,0
15090,15,1515090,2021,2,152,2021-2,170,15090002,15090152,150902021,15090-2021-2,40.5,1000,33.08248531,0,0.403444943,5.944080678,0.242718447,1593,0,16.7098633,4.853047,8.181818182,0,0,0
15090,15,1515090,2021,3,153,2021-3,171,15090003,15090153,150902021,15090-2021-3,40.5,1000,33.08248531,0,0.403444943,5.944080678,0.242718447,1593,0,16.1100098,9.677527,8.181818182,0,0,0
15090,15,1515090,2021,4,154,2021-4,172,15090004,15090154,150902021,15090-2021-4,40.5,1000,33.08248531,0,0.403444943,5.944080678,0.242718447,1593,0,16.4444824,10.789763,8.181818182,0,0,0
15090,15,1515090,2021,5,155,2021-5,173,15090005,15090155,150902021,15090-2021-5,40.5,1000,33.08248531,0,0.403444943,5.944080678,0.242718447,1593,0,16.2628418,14.151451,8.181818182,0,0,0
15090,15,1515090,2021,6,156,2021-6,174,15090006,15090156,150902021,15090-2021-6,40.5,1000,33.08248531,0,0.403444943,5.944080678,0.242718447,1593,0,15.954248,9.011107,8.181818182,0,0,0
15090,15,1515090,2021,7,157,2021-7,175,15090007,15090157,150902021,15090-2021-7,40.5,1000,33.08248531,0,0.403444943,5.944080678,0.242718447,1593,0,15.4125,9.191323,8.181818182,0,0,0
15090,15,1515090,2021,8,158,2021-8,176,15090008,15090158,150902021,15090-2021-8,40.5,1000,33.08248531,0,0.403444943,5.944080678,0.242718447,1593,0,15.9007813,8.070928,8.181818182,0,0,0
15090,15,1515090,2021,9,159,2021-9,177,15090009,15090159,150902021,15090-2021-9,40.5,1000,33.08248531,0,0.403444943,5.944080678,0.242718447,1593,0,16.1373535,6.711071,8.181818182,0,0,0
15090,15,1515090,2021,10,1510,2021-10,178,15090010,150901510,150902021,15090-2021-10,40.5,1000,33.08248531,0,0.403444943,5.944080678,0.242718447,1593,0,16.704248,7.985973,8.181818182,0,0,0
15090,15,1515090,2021,11,1511,2021-11,179,15090011,150901511,150902021,15090-2021-11,40.5,1000,33.08248531,0,0.403444943,5.944080678,0.242718447,1593,0,16.3709961,5.737386,8.181818182,0,0,0
15090,15,1515090,2021,12,1512,2021-12,180,15090012,150901512,150902021,15090-2021-12,40.5,1000,33.08248531,0,0.403444943,5.944080678,0.242718447,1593,0,16.7333008,4.871913,8.181818182,0,0,0
19300,19,1919300,2021,1,191,2021-1,169,19300001,19300191,193002021,19300-2021-1,20.2,1000,0.250326655,0,0.250326655,14.39383461,1.14379085,20180,0,18.7831055,10.485715,0,0,0,0
19300,19,1919300,2021,2,192,2021-2,170,19300002,19300192,193002021,19300-2021-2,20.2,1000,0.250326655,0,0.250326655,14.39383461,1.14379085,20180,0,18.9898926,9.263523,0,0,0,0
19300,19,1919300,2021,3,193,2021-3,171,19300003,19300193,193002021,19300-2021-3,20.2,1000,0.250326655,0,0.250326655,14.39383461,1.14379085,20180,0,18.8126465,14.277404,0,0,0,0
19300,19,1919300,2021,4,194,2021-4,172,19300004,19300194,193002021,19300-2021-4,20.2,1000,0.250326655,0,0.250326655,14.39383461,1.14379085,20180,0,19.4076172,19.264854,0,0,0,0
19300,19,1919300,2021,5,195,2021-5,173,19300005,19300195,193002021,19300-2021-5,20.2,1000,0.250326655,0,0.250326655,14.39383461,1.14379085,20180,0,19.586084,19.047879,0,0,0,0
19300,19,1919300,2021,6,196,2021-6,174,19300006,19300196,193002021,19300-2021-6,20.2,1000,0.250326655,0,0.250326655,14.39383461,1.14379085,20180,0,19.2123047,17.465366,0,0,0,0
19300,19,1919300,2021,7,197,2021-7,175,19300007,19300197,193002021,19300-2021-7,20.2,1000,0.250326655,0,0.250326655,14.39383461,1.14379085,20180,0,19.6810547,18.025089,0,0,0,0
19300,19,1919300,2021,8,198,2021-8,176,19300008,19300198,193002021,19300-2021-8,20.2,1000,0.250326655,0,0.250326655,14.39383461,1.14379085,20180,0,19.2943359,18.974589,0,0,0,0
19300,19,1919300,2021,9,199,2021-9,177,19300009,19300199,193002021,19300-2021-9,20.2,1000,0.250326655,0,0.250326655,14.39383461,1.14379085,20180,0,19.3133789,19.084161,0,0,0,0
19300,19,1919300,2021,10,1910,2021-10,178,19300010,193001910,193002021,19300-2021-10,20.2,1000,0.250326655,0,0.250326655,14.39383461,1.14379085,20180,0,18.9173828,15.487232,0,0,0,0
